,DATE,spx_CLOSE,9d_CLOSE,vx_CLOSE,3m_CLOSE,6m_CLOSE,1Y_CLOSE,VX1Y/VX,VX1Y/VX9D,VX1Y/VX3M,VX1Y/VX6M
175,2019-09-12 00:00:00+00:00,3009.57,13.1,14.22,16.81,18.07,18.65,1.311533052039381,1.4236641221374045,1.1094586555621653,1.0320973990038738
176,2019-09-13 00:00:00+00:00,3007.39,12.62,13.74,16.67,18.04,18.7,1.3609898107714702,1.4817749603803487,1.1217756448710257,1.0365853658536586
177,2019-09-16 00:00:00+00:00,2997.96,14.6,14.67,17.2,18.47,19.05,1.2985685071574642,1.3047945205479452,1.107558139534884,1.0314022739577695
178,2019-09-17 00:00:00+00:00,3005.7,14.54,14.44,17.23,18.54,19.15,1.3261772853185596,1.3170563961485555,1.1114335461404523,1.0329018338727076
179,2019-09-18 00:00:00+00:00,3006.73,14.13,13.95,16.86,18.31,19.0,1.3620071684587811,1.3446567586694975,1.1269276393831555,1.0376843255051884
180,2019-09-19 00:00:00+00:00,3006.79,13.18,14.05,16.79,18.26,18.98,1.3508896797153025,1.440060698027314,1.1304347826086958,1.0394304490690032
181,2019-09-20 00:00:00+00:00,2992.07,14.68,15.32,17.71,18.96,19.57,1.2774151436031331,1.3331062670299727,1.1050254093732357,1.0321729957805907
182,2019-09-23 00:00:00+00:00,2991.78,9.83,14.91,17.87,19.04,19.72,1.3226022803487592,2.006103763987793,1.1035254616675991,1.0357142857142858
183,2019-09-24 00:00:00+00:00,2966.6,17.73,17.05,18.55,19.44,19.84,1.1636363636363636,1.1190073322053018,1.069541778975741,1.0205761316872428
184,2019-09-25 00:00:00+00:00,2984.87,15.3,15.96,18.0,19.06,19.67,1.2324561403508771,1.2856209150326798,1.0927777777777778,1.0320041972717735
185,2019-09-26 00:00:00+00:00,2977.62,15.2,16.07,18.12,19.16,19.74,1.2283758556316116,1.2986842105263157,1.0894039735099337,1.0302713987473904
186,2019-09-27 00:00:00+00:00,2961.79,16.77,17.22,18.75,19.62,20.03,1.1631823461091757,1.1943947525342875,1.0682666666666667,1.0208970438328238
187,2019-09-30 00:00:00+00:00,2976.74,15.28,16.24,17.96,19.02,19.6,1.206896551724138,1.2827225130890054,1.0913140311804008,1.0304942166140905
188,2019-10-01 00:00:00+00:00,2940.25,18.94,18.56,19.35,20.03,20.27,1.0921336206896552,1.070221752903907,1.0475452196382429,1.0119820269595603
189,2019-10-02 00:00:00+00:00,2887.61,21.71,20.56,20.74,21.0,20.91,1.017023346303502,0.9631506218332564,1.0081967213114755,0.9957142857142858
190,2019-10-03 00:00:00+00:00,2910.63,19.48,19.12,19.78,20.4,20.62,1.0784518828451883,1.0585215605749487,1.0424671385237614,1.0107843137254904
191,2019-10-04 00:00:00+00:00,2952.01,16.27,17.04,18.59,19.51,20.0,1.1737089201877935,1.2292562999385372,1.0758472296933836,1.0251153254741157
192,2019-10-07 00:00:00+00:00,2938.79,17.7,17.86,18.91,19.76,20.11,1.125979843225084,1.1361581920903956,1.0634584875727129,1.0177125506072873
193,2019-10-08 00:00:00+00:00,2893.06,20.29,20.28,20.39,20.82,20.94,1.032544378698225,1.0320354854608182,1.0269740068661108,1.005763688760807
194,2019-10-09 00:00:00+00:00,2919.4,18.26,18.64,19.51,20.26,20.58,1.104077253218884,1.1270536692223436,1.054843669912865,1.015794669299111
195,2019-10-10 00:00:00+00:00,2938.13,17.78,17.57,18.79,19.74,20.19,1.14911781445646,1.1355455568053994,1.074507716870676,1.0227963525835868
196,2019-10-11 00:00:00+00:00,2970.27,15.28,15.58,17.55,18.86,19.56,1.2554557124518613,1.2801047120418847,1.1145299145299143,1.03711558854719
197,2019-10-14 00:00:00+00:00,2966.15,14.01,14.57,17.12,18.58,19.49,1.337680164722031,1.3911491791577444,1.138434579439252,1.0489773950484391
198,2019-10-15 00:00:00+00:00,2995.68,12.3,13.54,16.48,18.1,19.12,1.412112259970458,1.5544715447154471,1.1601941747572817,1.0563535911602209
199,2019-10-16 00:00:00+00:00,2989.69,11.92,13.68,16.48,18.12,19.26,1.4078947368421053,1.615771812080537,1.1686893203883495,1.0629139072847682
200,2019-10-17 00:00:00+00:00,2997.95,11.9,13.79,16.44,18.01,19.23,1.3944887599709936,1.615966386554622,1.1697080291970805,1.067740144364242
201,2019-10-18 00:00:00+00:00,2986.2,12.35,14.25,16.65,18.21,19.45,1.3649122807017544,1.5748987854251013,1.1681681681681682,1.0680944535969248
202,2019-10-21 00:00:00+00:00,3006.72,12.61,14.0,16.28,17.82,19.22,1.3728571428571428,1.5241871530531323,1.1805896805896805,1.078563411896745
203,2019-10-22 00:00:00+00:00,2995.99,13.3,14.46,16.55,18.02,19.34,1.3374827109266942,1.4541353383458646,1.1685800604229606,1.0732519422863485
204,2019-10-23 00:00:00+00:00,3004.52,12.27,14.01,16.29,17.84,19.3,1.377587437544611,1.5729421352893236,1.1847759361571517,1.0818385650224216
205,2019-10-24 00:00:00+00:00,3010.29,11.89,13.71,16.25,17.84,19.3,1.4077315827862873,1.6232127838519763,1.1876923076923078,1.0818385650224216
206,2019-10-25 00:00:00+00:00,3022.55,10.33,12.65,15.71,17.45,19.01,1.5027667984189723,1.8402710551790904,1.2100572883513685,1.0893982808022924
207,2019-10-28 00:00:00+00:00,3039.42,11.7,13.11,15.99,17.59,19.11,1.4576659038901605,1.6333333333333333,1.195121951219512,1.0864127345082433
208,2019-10-29 00:00:00+00:00,3036.89,11.75,13.2,16.09,17.77,19.18,1.4530303030303031,1.632340425531915,1.1920447482908638,1.0793472144063028
209,2019-10-30 00:00:00+00:00,3046.77,10.67,12.33,15.69,17.48,19.02,1.5425790754257906,1.7825679475164011,1.212237093690249,1.0881006864988558
210,2019-10-31 00:00:00+00:00,3037.56,11.58,13.22,16.05,17.71,19.12,1.4462934947049924,1.6511226252158897,1.1912772585669782,1.0796160361377751
211,2019-11-01 00:00:00+00:00,3066.91,9.84,12.3,15.42,17.29,18.83,1.5308943089430893,1.9136178861788615,1.2211413748378728,1.0890688259109311
212,2019-11-04 00:00:00+00:00,3078.27,11.08,12.83,15.62,17.38,18.86,1.469992205767732,1.7021660649819494,1.207426376440461,1.0851553509781358
213,2019-11-05 00:00:00+00:00,3074.62,10.99,13.1,15.91,17.65,19.09,1.4572519083969466,1.7370336669699726,1.1998742928975488,1.081586402266289
214,2019-11-06 00:00:00+00:00,3076.78,9.47,12.62,15.83,17.66,19.14,1.5166402535657688,2.021119324181626,1.2090966519267214,1.0838052095130235
215,2019-11-07 00:00:00+00:00,3085.18,10.16,12.73,15.8,17.64,19.14,1.5035349567949725,1.8838582677165356,1.2113924050632912,1.0850340136054422
216,2019-11-08 00:00:00+00:00,3093.08,9.32,12.07,15.53,17.5,19.07,1.579950289975145,2.046137339055794,1.2279459111397295,1.0897142857142856
217,2019-11-11 00:00:00+00:00,3087.01,10.69,12.69,15.6,17.54,19.1,1.505122143420016,1.7867165575304025,1.2243589743589745,1.088939566704675
218,2019-11-12 00:00:00+00:00,3091.84,10.8,12.68,15.49,17.45,18.99,1.497634069400631,1.758333333333333,1.2259522272433827,1.0882521489971346
219,2019-11-13 00:00:00+00:00,3094.04,10.97,13.0,15.62,17.48,18.95,1.4576923076923076,1.7274384685505924,1.2131882202304738,1.084096109839817
220,2019-11-14 00:00:00+00:00,3096.63,11.23,13.05,15.6,17.48,18.96,1.452873563218391,1.6883348174532502,1.2153846153846155,1.0846681922196797
221,2019-11-15 00:00:00+00:00,3120.46,9.67,12.05,14.99,17.1,18.68,1.550207468879668,1.9317476732161325,1.2461641094062708,1.0923976608187134
222,2019-11-18 00:00:00+00:00,3122.03,10.18,12.46,15.17,17.16,18.73,1.5032102728731942,1.8398821218074657,1.2346736980883322,1.0914918414918415
223,2019-11-19 00:00:00+00:00,3120.18,10.25,12.86,15.5,17.4,18.87,1.4673405909797823,1.8409756097560976,1.2174193548387098,1.0844827586206898
224,2019-11-20 00:00:00+00:00,3108.46,10.2,12.78,15.64,17.6,19.09,1.493740219092332,1.8715686274509804,1.2205882352941175,1.0846590909090907
225,2019-11-21 00:00:00+00:00,3103.54,10.56,13.13,15.82,17.84,19.27,1.4676313785224675,1.824810606060606,1.218078381795196,1.0801569506726458
226,2019-11-22 00:00:00+00:00,3110.29,9.22,12.34,15.4,17.53,19.08,1.546191247974068,2.06941431670282,1.2389610389610388,1.0884198516828292
227,2019-11-25 00:00:00+00:00,3133.64,9.76,11.87,14.99,17.15,18.74,1.5787700084246,1.9200819672131144,1.2501667778519012,1.0927113702623907
228,2019-11-26 00:00:00+00:00,3140.52,9.5,11.54,14.85,17.0,18.66,1.6169844020797228,1.9642105263157892,1.2565656565656569,1.0976470588235294
229,2019-11-27 00:00:00+00:00,3153.63,9.9,11.75,14.96,17.06,18.62,1.58468085106383,1.880808080808081,1.2446524064171125,1.0914419695193436
230,2019-11-29 00:00:00+00:00,3140.98,11.36,12.62,15.51,17.41,18.94,1.5007923930269416,1.6672535211267607,1.2211476466795617,1.0878805284319355
231,2019-12-02 00:00:00+00:00,3113.87,15.3,14.91,16.84,18.2,19.39,1.3004694835680752,1.2673202614379084,1.1514251781472684,1.0653846153846154
232,2019-12-03 00:00:00+00:00,3093.2,16.86,15.96,17.63,18.84,19.71,1.2349624060150377,1.1690391459074734,1.117980714690868,1.0461783439490446
233,2019-12-04 00:00:00+00:00,3112.76,14.92,14.8,16.98,18.27,19.39,1.3101351351351351,1.2995978552278822,1.141931684334511,1.0613026819923372
234,2019-12-05 00:00:00+00:00,3117.43,13.94,14.52,16.78,18.13,19.35,1.3326446280991735,1.3880918220946916,1.1531585220500595,1.067291781577496
235,2019-12-06 00:00:00+00:00,3145.91,12.81,13.62,16.21,17.74,19.1,1.4023494860499268,1.4910226385636225,1.1782850092535473,1.0766629086809472
236,2019-12-09 00:00:00+00:00,3135.96,17.06,15.86,17.3,18.43,19.5,1.2295081967213115,1.143024618991794,1.1271676300578035,1.058057514921324
237,2019-12-10 00:00:00+00:00,3132.52,16.24,15.68,17.13,18.37,19.44,1.239795918367347,1.1970443349753697,1.1348511383537654,1.0582471420794777
238,2019-12-11 00:00:00+00:00,3141.63,15.27,14.99,16.91,18.18,19.25,1.2841894596397598,1.260641781270465,1.1383796570076878,1.0588558855885588
239,2019-12-12 00:00:00+00:00,3168.57,14.67,13.94,16.09,17.61,18.91,1.3565279770444765,1.2890252215405589,1.175264139216905,1.0738216922203294
240,2019-12-13 00:00:00+00:00,3168.8,12.41,12.63,15.28,17.05,18.59,1.4718923198733174,1.4979854955680902,1.2166230366492148,1.0903225806451613
241,2019-12-16 00:00:00+00:00,3191.45,11.63,12.14,14.98,16.68,18.37,1.513179571663921,1.579535683576956,1.22630173564753,1.1013189448441247
242,2019-12-17 00:00:00+00:00,3192.52,11.16,12.29,15.15,16.89,18.46,1.5020341741253054,1.6541218637992832,1.2184818481848183,1.09295441089402
243,2019-12-18 00:00:00+00:00,3191.14,10.3,12.58,15.2,16.91,18.37,1.460254372019078,1.783495145631068,1.2085526315789474,1.0863394441159078
244,2019-12-19 00:00:00+00:00,3205.37,9.39,12.5,15.14,16.77,18.28,1.4624,1.946751863684771,1.2073976221928666,1.090041741204532
245,2019-12-20 00:00:00+00:00,3221.22,9.27,12.51,15.32,16.85,18.37,1.4684252597921663,1.981661272923409,1.1990861618798956,1.0902077151335312
246,2019-12-23 00:00:00+00:00,3224.01,9.83,12.61,15.5,17.0,18.38,1.457573354480571,1.8697863682604272,1.1858064516129032,1.0811764705882352
247,2019-12-24 00:00:00+00:00,3223.38,9.56,12.67,15.52,16.97,18.37,1.4498816101026046,1.921548117154812,1.1836340206185567,1.0824985268120213
248,2019-12-26 00:00:00+00:00,3239.91,9.94,12.65,15.52,16.92,18.34,1.4498023715415018,1.8450704225352117,1.181701030927835,1.0839243498817963
249,2019-12-27 00:00:00+00:00,3240.02,11.0,13.43,15.95,17.28,18.51,1.378257632166791,1.6827272727272728,1.1605015673981194,1.0711805555555556
250,2019-12-30 00:00:00+00:00,3221.29,13.77,14.82,16.68,17.7,18.78,1.2672064777327936,1.3638344226579522,1.1258992805755397,1.0610169491525423
251,2019-12-31 00:00:00+00:00,3230.78,13.26,13.78,15.87,17.13,18.5,1.3425253991291728,1.3951734539969831,1.1657214870825456,1.079976649153532
252,2020-01-02 00:00:00+00:00,3257.85,10.6,12.47,15.19,16.58,18.06,1.4482758620689653,1.7037735849056603,1.1889400921658986,1.089264173703257
253,2020-01-03 00:00:00+00:00,3234.85,12.78,14.02,16.01,17.16,18.44,1.3152639087018547,1.4428794992175276,1.151780137414116,1.0745920745920747
254,2020-01-06 00:00:00+00:00,3246.28,12.42,13.85,15.92,17.08,18.29,1.3205776173285195,1.4726247987117551,1.1488693467336684,1.0708430913348947
255,2020-01-07 00:00:00+00:00,3237.18,12.34,13.79,15.86,17.02,18.2,1.3197969543147208,1.4748784440842788,1.147540983606557,1.0693301997649824
256,2020-01-08 00:00:00+00:00,3253.05,12.22,13.45,15.4,16.65,17.89,1.3301115241635688,1.4639934533551555,1.1616883116883117,1.0744744744744743
257,2020-01-09 00:00:00+00:00,3274.7,10.86,12.54,14.95,16.36,17.6,1.4035087719298247,1.6206261510128916,1.177257525083612,1.075794621026895
258,2020-01-10 00:00:00+00:00,3265.35,10.57,12.56,14.95,16.33,17.65,1.4052547770700636,1.6698202459791862,1.180602006688963,1.0808328230251072
259,2020-01-13 00:00:00+00:00,3288.13,10.05,12.32,14.64,16.03,17.41,1.4131493506493509,1.7323383084577113,1.189207650273224,1.0860885839051777
260,2020-01-14 00:00:00+00:00,3283.15,10.18,12.39,14.64,16.01,17.36,1.4011299435028248,1.7053045186640472,1.185792349726776,1.0843222985633978
261,2020-01-15 00:00:00+00:00,3289.29,9.69,12.42,14.63,15.98,17.35,1.396940418679549,1.7905056759545923,1.1859193438140807,1.0857321652065082
262,2020-01-16 00:00:00+00:00,3316.81,9.71,12.32,14.45,15.78,17.18,1.3944805194805194,1.769309989701339,1.1889273356401384,1.0887198986058302
263,2020-01-17 00:00:00+00:00,3329.62,9.04,12.1,14.41,15.76,17.08,1.4115702479338843,1.8893805309734517,1.1852879944482997,1.0837563451776648
264,2020-01-21 00:00:00+00:00,3320.79,11.38,12.85,14.87,15.94,17.22,1.340077821011673,1.5131810193321615,1.1580363147276396,1.0803011292346298
265,2020-01-22 00:00:00+00:00,3321.75,11.03,12.91,14.98,16.11,17.29,1.3392718822618124,1.5675430643699002,1.1542056074766354,1.0732464307883305
266,2020-01-23 00:00:00+00:00,3325.54,11.4,12.98,14.99,16.11,17.21,1.3258859784283514,1.5096491228070177,1.1480987324883256,1.0682805710738672
267,2020-01-24 00:00:00+00:00,3295.47,14.65,14.56,16.07,16.78,17.75,1.2190934065934065,1.21160409556314,1.104542626011201,1.0578069129916567
268,2020-01-27 00:00:00+00:00,3243.63,21.3,18.23,18.16,18.11,18.52,1.015907844212836,0.8694835680751173,1.0198237885462555,1.02263942573164
269,2020-01-28 00:00:00+00:00,3276.24,18.34,16.28,17.03,17.35,18.05,1.1087223587223587,0.984187568157034,1.0598943041691131,1.0403458213256485
270,2020-01-29 00:00:00+00:00,3273.4,18.12,16.39,17.03,17.36,18.03,1.1000610128126906,0.9950331125827816,1.0587199060481502,1.038594470046083
271,2020-01-30 00:00:00+00:00,3283.66,16.41,15.49,16.59,17.03,17.84,1.1517107811491285,1.0871419865935406,1.0753465943339362,1.0475631238990015
272,2020-01-31 00:00:00+00:00,3225.52,21.66,18.84,18.63,18.34,18.57,0.9856687898089171,0.8573407202216067,0.996779388083736,1.0125408942202836
273,2020-02-03 00:00:00+00:00,3248.92,19.23,17.97,18.04,18.09,18.38,1.0228158041179745,0.9557982319292772,1.0188470066518849,1.0160309563294638
274,2020-02-04 00:00:00+00:00,3297.59,15.81,16.05,16.7,17.06,17.83,1.1109034267912772,1.1277672359266286,1.0676646706586823,1.045134818288394
275,2020-02-05 00:00:00+00:00,3334.69,13.69,15.15,16.11,16.67,17.53,1.157095709570957,1.2804967129291456,1.0881440099317194,1.0515896820635873
276,2020-02-06 00:00:00+00:00,3345.78,12.98,14.96,15.89,16.57,17.46,1.1671122994652403,1.3451463790446845,1.0988042794210195,1.0537115268557635
277,2020-02-07 00:00:00+00:00,3327.71,13.73,15.47,16.29,16.94,17.73,1.1460892049127342,1.291332847778587,1.0883977900552486,1.0466351829988194
278,2020-02-10 00:00:00+00:00,3352.09,12.89,15.04,16.13,16.78,17.57,1.168218085106383,1.3630721489526765,1.0892746435213887,1.0470798569725863
279,2020-02-11 00:00:00+00:00,3357.75,13.04,15.18,16.14,16.83,17.61,1.1600790513833992,1.3504601226993866,1.0910780669144982,1.0463458110516934
280,2020-02-12 00:00:00+00:00,3379.45,10.84,13.74,15.36,16.34,17.32,1.2605531295487626,1.5977859778597787,1.1276041666666667,1.0599755201958383
281,2020-02-13 00:00:00+00:00,3373.94,11.83,14.15,15.68,16.55,17.46,1.233922261484099,1.4759087066779375,1.1135204081632657,1.0549848942598188
282,2020-02-14 00:00:00+00:00,3380.16,10.98,13.68,15.5,16.46,17.37,1.2697368421052633,1.5819672131147542,1.1206451612903223,1.0552855407047388
283,2020-02-18 00:00:00+00:00,3370.29,13.02,14.83,16.1,16.86,17.59,1.186109238031018,1.3509984639016897,1.0925465838509316,1.0432977461447213
284,2020-02-19 00:00:00+00:00,3386.15,11.88,14.38,15.82,16.76,17.56,1.2211404728789983,1.478114478114478,1.1099873577749684,1.0477326968973746
285,2020-02-20 00:00:00+00:00,3373.23,13.86,15.56,16.6,17.24,17.86,1.147814910025707,1.2886002886002883,1.0759036144578311,1.0359628770301623
286,2020-02-21 00:00:00+00:00,3337.75,15.77,17.08,17.61,17.92,18.33,1.0731850117096018,1.1623335447051362,1.040885860306644,1.0228794642857142
287,2020-02-24 00:00:00+00:00,3225.89,31.9,25.03,21.92,20.48,19.9,0.7950459448661605,0.6238244514106583,0.9078467153284672,0.9716796875
288,2020-02-25 00:00:00+00:00,3128.21,36.35,27.85,23.86,21.88,20.86,0.749012567324955,0.5738651994497936,0.8742665549036044,0.953382084095064
289,2020-02-26 00:00:00+00:00,3116.39,34.84,27.56,23.7,21.85,20.79,0.7543541364296081,0.5967278989667049,0.8772151898734177,0.9514874141876428
290,2020-02-27 00:00:00+00:00,2978.76,54.74,39.16,29.92,25.61,23.11,0.5901430030643514,0.4221775666788454,0.7723930481283422,0.9023818820773136
291,2020-02-28 00:00:00+00:00,2954.22,52.9,40.11,29.85,25.91,23.14,0.5769134879082524,0.4374291115311909,0.7752093802345058,0.8930914704747202
292,2020-03-02 00:00:00+00:00,3090.23,42.17,33.42,27.7,24.73,22.31,0.6675643327348892,0.5290490870286934,0.8054151624548737,0.9021431459765468
293,2020-03-03 00:00:00+00:00,3003.37,47.34,36.82,30.17,26.34,23.5,0.6382400869092885,0.496408956485002,0.7789194564136559,0.8921791951404707
294,2020-03-04 00:00:00+00:00,3130.12,37.06,31.99,27.51,24.88,22.79,0.7124101281650516,0.6149487317862924,0.8284260268993092,0.9159967845659164
295,2020-03-05 00:00:00+00:00,3023.94,48.63,39.62,32.57,28.9,25.55,0.6448763250883393,0.5253958461854822,0.7844642308873196,0.8840830449826991
296,2020-03-06 00:00:00+00:00,2972.37,48.55,41.94,35.46,31.4,27.73,0.6611826418693372,0.5711637487126674,0.7820078962210942,0.8831210191082803
297,2020-03-09 00:00:00+00:00,2746.56,70.3,54.46,43.05,36.89,31.16,0.5721630554535438,0.4432432432432432,0.7238095238095239,0.8446733532122527
298,2020-03-10 00:00:00+00:00,2882.23,57.39,47.3,39.44,34.34,29.9,0.6321353065539113,0.5209966893186966,0.7581135902636917,0.8707047175305764
299,2020-03-11 00:00:00+00:00,2741.38,68.21,53.9,44.37,38.54,32.29,0.5990723562152134,0.4733909983873333,0.7277439711516791,0.8378308251167618
300,2020-03-12 00:00:00+00:00,2480.64,103.56,75.47,57.24,47.81,38.38,0.5085464422949517,0.3706064117419853,0.6705101327742837,0.8027609286760092
301,2020-03-13 00:00:00+00:00,2711.02,69.87,57.83,48.31,41.23,34.04,0.5886218225834342,0.4871904966366108,0.704616021527634,0.8256124181421296
302,2020-03-16 00:00:00+00:00,2386.13,106.66,82.69,67.7,55.4,41.47,0.5015116700931189,0.3888055503468967,0.6125553914327917,0.7485559566787003
303,2020-03-17 00:00:00+00:00,2529.19,92.93,75.91,65.27,54.81,42.01,0.5534185219338691,0.4520606908425696,0.6436341351309943,0.766465973362525
304,2020-03-18 00:00:00+00:00,2398.1,97.22,76.45,72.98,61.11,45.86,0.5998691955526487,0.4717136391688953,0.6283913400931762,0.7504500081819669
305,2020-03-19 00:00:00+00:00,2409.39,91.02,72.0,69.47,56.06,43.09,0.5984722222222223,0.473412436827071,0.6202677414711387,0.7686407420620763
306,2020-03-20 00:00:00+00:00,2304.92,83.47,66.04,65.59,53.12,40.15,0.6079648697758934,0.4810111417275667,0.6121359963409055,0.755835843373494
307,2020-03-23 00:00:00+00:00,2237.4,78.76,61.59,56.64,46.59,36.37,0.5905179412242246,0.4617826307770441,0.6421257062146892,0.7806396222365314
308,2020-03-24 00:00:00+00:00,2447.33,78.04,61.67,52.11,41.59,32.67,0.5297551483703584,0.418631471040492,0.6269430051813472,0.7855253666746814
309,2020-03-25 00:00:00+00:00,2475.56,81.3,63.95,53.85,44.31,34.16,0.5341673182173572,0.4201722017220172,0.6343546889507892,0.7709320695102685
310,2020-03-26 00:00:00+00:00,2630.07,73.61,61.0,49.79,40.85,32.71,0.5362295081967213,0.4443689716071186,0.6569592287607954,0.800734394124847
311,2020-03-27 00:00:00+00:00,2541.47,72.33,65.54,55.75,47.71,35.21,0.5372291730241073,0.4867966265726531,0.6315695067264574,0.7380004191993292
312,2020-03-30 00:00:00+00:00,2626.65,62.8,57.08,51.26,43.89,34.25,0.6000350385423967,0.5453821656050956,0.6681623097932111,0.7803599908863067
313,2020-03-31 00:00:00+00:00,2584.59,60.16,53.54,48.32,42.47,34.12,0.6372805379155771,0.567154255319149,0.7061258278145695,0.8033906286790675
314,2020-04-01 00:00:00+00:00,2470.5,61.33,57.06,51.17,45.18,36.47,0.6391517700665965,0.5946518832545247,0.7127222982216141,0.8072155821159805
315,2020-04-02 00:00:00+00:00,2526.9,52.81,50.91,47.3,42.67,34.79,0.683362797092909,0.6587767468282522,0.7355179704016913,0.8153269275837824
316,2020-04-03 00:00:00+00:00,2488.65,46.66,46.8,44.84,40.84,33.82,0.7226495726495727,0.7248178311187313,0.7542372881355932,0.8281096963761018
317,2020-04-06 00:00:00+00:00,2663.68,47.02,45.24,43.09,39.15,32.6,0.7206012378426172,0.6933219906422798,0.7565560454861917,0.8326947637292466
318,2020-04-07 00:00:00+00:00,2659.41,48.34,46.7,43.42,39.54,33.68,0.7211991434689508,0.6967314853123706,0.7756794104099493,0.8517956499747091
319,2020-04-08 00:00:00+00:00,2749.98,42.46,43.35,41.59,38.32,32.95,0.7600922722029989,0.776024493641074,0.7922577542678528,0.8598643006263049
320,2020-04-09 00:00:00+00:00,2789.82,40.42,41.67,40.61,37.42,32.43,0.7782577393808495,0.8023255813953488,0.7985717803496676,0.8666488508818813
321,2020-04-13 00:00:00+00:00,2761.63,41.74,41.17,39.97,37.0,32.37,0.7862521253339809,0.7755150934355534,0.8098573930447835,0.8748648648648648
322,2020-04-14 00:00:00+00:00,2846.06,38.81,37.76,36.46,34.91,31.11,0.8238877118644068,0.8015975264107188,0.8532638507953921,0.8911486680034375
323,2020-04-15 00:00:00+00:00,2783.36,41.64,40.84,39.28,36.94,32.74,0.8016650342801175,0.7862632084534102,0.8335030549898167,0.8863021115322145
324,2020-04-16 00:00:00+00:00,2799.55,40.49,40.11,39.21,37.04,32.95,0.8214909000249315,0.8137811805384045,0.8403468502932926,0.8895788336933046
325,2020-04-17 00:00:00+00:00,2874.56,36.18,38.15,37.28,35.66,32.43,0.8500655307994758,0.896351575456053,0.8699034334763948,0.9094223219293328
326,2020-04-20 00:00:00+00:00,2823.16,44.0,43.83,40.97,38.29,33.59,0.7663700661647275,0.763409090909091,0.8198681962411521,0.8772525463567512
327,2020-04-21 00:00:00+00:00,2736.56,45.46,45.41,43.28,40.39,35.35,0.7784628936357632,0.7776066871975363,0.8167744916820703,0.8752166377816292
328,2020-04-22 00:00:00+00:00,2799.31,40.21,41.98,40.92,38.89,34.49,0.821581705574083,0.8577468291469784,0.8428641251221897,0.8868603754178452
329,2020-04-23 00:00:00+00:00,2797.8,39.35,41.38,40.86,39.16,34.8,0.8409859835669404,0.8843710292249046,0.8516886930983847,0.8886618998978549
330,2020-04-24 00:00:00+00:00,2836.74,31.72,35.93,37.81,37.1,33.52,0.932925132201503,1.0567465321563685,0.8865379529225073,0.9035040431266846
331,2020-04-27 00:00:00+00:00,2878.48,31.41,33.29,35.33,35.12,32.11,0.964553920096125,1.0222858962113976,0.9088593263515428,0.9142938496583144
332,2020-04-28 00:00:00+00:00,2863.39,32.44,33.57,35.37,34.95,31.79,0.9469764670837056,0.9799630086313194,0.8987842804636699,0.9095851216022888
333,2020-04-29 00:00:00+00:00,2939.51,29.66,31.23,33.33,33.19,30.68,0.9823887287864232,1.0343897505057316,0.9204920492049206,0.9243748116902682
334,2020-04-30 00:00:00+00:00,2912.43,32.88,34.15,35.05,34.49,31.61,0.9256222547584187,0.9613746958637468,0.9018544935805992,0.9164975355175412
335,2020-05-01 00:00:00+00:00,2830.71,35.57,37.19,37.97,36.85,33.29,0.8951331002957784,0.9359010402024176,0.8767447985251514,0.903392130257802
336,2020-05-04 00:00:00+00:00,2842.74,35.45,35.97,37.0,36.43,33.09,0.919933277731443,0.9334273624823696,0.8943243243243244,0.908317320889377
337,2020-05-05 00:00:00+00:00,2868.44,33.19,33.61,35.52,35.29,32.38,0.9634037488842608,0.9755950587526364,0.9115990990990992,0.9175403797109664
338,2020-05-06 00:00:00+00:00,2848.42,33.98,34.12,35.68,35.58,32.71,0.9586752637749122,0.96262507357269,0.9167600896860988,0.919336706014615
339,2020-05-07 00:00:00+00:00,2881.19,29.75,31.44,34.01,34.45,31.91,1.0149491094147582,1.0726050420168067,0.938253454866216,0.9262699564586356
340,2020-05-08 00:00:00+00:00,2929.8,24.89,27.98,31.64,32.73,30.67,1.0961401000714797,1.2322217758135798,0.9693426042983564,0.9370608004888484
341,2020-05-11 00:00:00+00:00,2930.32,26.17,27.57,30.39,32.13,30.27,1.0979325353645266,1.156667940389759,0.996051332675222,0.9421101774042948
342,2020-05-12 00:00:00+00:00,2870.12,33.36,33.04,34.26,34.77,31.99,0.9682203389830508,0.9589328537170264,0.9337419731465264,0.9200460166810468
343,2020-05-13 00:00:00+00:00,2820.0,34.63,35.28,36.51,36.72,33.3,0.943877551020408,0.9615939936471266,0.9120788824979458,0.9068627450980392
344,2020-05-14 00:00:00+00:00,2852.5,31.66,32.61,34.9,35.66,32.73,1.0036798528058877,1.0337965887555274,0.9378223495702004,0.9178351093662368
345,2020-05-15 00:00:00+00:00,2863.7,29.71,31.89,34.51,35.57,32.83,1.0294763248667294,1.1050151464153484,0.95131845841785,0.9229687939274668
346,2020-05-18 00:00:00+00:00,2953.91,27.62,29.3,31.77,33.14,30.89,1.0542662116040955,1.1183924692251992,0.972300912810828,0.932106216053108
347,2020-05-19 00:00:00+00:00,2922.94,28.03,30.53,32.81,33.59,31.16,1.0206354405502784,1.111666072065644,0.9497104541298385,0.927657040785948
348,2020-05-20 00:00:00+00:00,2971.61,24.93,27.99,31.11,32.45,30.31,1.0828867452661666,1.215804251905335,0.9742847958855672,0.9340523882896764
349,2020-05-21 00:00:00+00:00,2948.51,26.15,29.53,32.38,33.59,31.13,1.0541821876058246,1.1904397705544931,0.961395923409512,0.9267639178326882
